"No.","Time","Source","Destination","Protocol","Length","Info"
"218","10.557671","36.37.122.158","192.168.43.205","TCP","54","8082  >  63121 [ACK] Seq=1 Ack=518 Win=28416 Len=0"
"219","10.563821","36.37.122.158","192.168.43.205","TLSv1.2","1398","Server Hello"
"220","10.565956","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=1345 Ack=518 Win=28416 Len=1344 [TCP segment of a reassembled PDU]"
"221","10.565956","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=2689 Ack=518 Win=28416 Len=1344 [TCP segment of a reassembled PDU]"
"222","10.567100","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=518 Ack=4033 Win=65792 Len=0"
"223","10.568250","36.37.122.158","192.168.43.205","TLSv1.2","503","Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"224","10.568583","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=518 Ack=4482 Win=65280 Len=0"
"225","10.597996","192.168.43.205","103.168.134.11","TCP","54","63070  >  443 [ACK] Seq=4106 Ack=10197 Win=512 Len=0"
"226","10.602500","119.81.204.72","192.168.43.205","UDP","218","443  >  64374 Len=176"
"227","10.606363","192.168.43.205","192.168.43.1","DNS","84","Standard query 0x7dfa AAAA digitalent.kominfo.go.id"
"228","10.608188","192.168.43.205","119.81.204.72","UDP","160","52893  >  443 Len=118"
"229","10.608245","192.168.43.1","192.168.43.205","DNS","84","Standard query response 0x7dfa AAAA digitalent.kominfo.go.id"
"230","10.658920","119.81.204.72","192.168.43.205","UDP","282","443  >  52893 Len=240"
"231","10.737954","192.168.43.205","36.37.122.158","TLSv1.2","154","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"232","10.740844","192.168.43.205","36.37.122.158","TLSv1.2","154","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"233","10.806151","36.37.122.158","192.168.43.205","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"234","10.807267","192.168.43.205","36.37.122.158","TLSv1.2","537","Application Data"
"235","10.837803","36.37.122.158","192.168.43.205","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"236","10.838732","192.168.43.205","36.37.122.158","TLSv1.2","542","Application Data"
"237","10.882692","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=4533 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"238","10.883632","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=5877 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"239","10.883632","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=7221 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"240","10.883632","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=8565 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"241","10.883632","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=9909 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"242","10.884061","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=11253 Win=65792 Len=0"
"243","10.884478","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=11253 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"244","10.884478","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=12597 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"245","10.884478","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=13941 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"246","10.884478","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=15285 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"247","10.884959","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=16629 Win=65792 Len=0"
"248","10.885234","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=16629 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"249","10.885370","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=17973 Win=65792 Len=0"
"250","10.914245","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=4533 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"251","10.914553","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=5877 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"252","10.914662","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=7221 Win=65792 Len=0"
"253","10.914839","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=7221 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"254","10.914966","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=8565 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"255","10.915027","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=9909 Win=65792 Len=0"
"256","10.915112","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=9909 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"257","10.915318","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=11253 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"258","10.915406","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=12597 Win=65792 Len=0"
"259","10.919507","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=12597 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"260","10.919507","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=13941 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"261","10.919507","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=15285 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"262","10.919507","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=16629 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"263","10.919827","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=17973 Win=65792 Len=0"
"264","10.946539","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=17973 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"265","10.946988","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=19317 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"266","10.947109","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=20661 Win=65792 Len=0"
"267","10.947249","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"268","10.947370","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=22005 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"269","10.947444","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=23349 Win=65792 Len=0"
"270","10.947538","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=23349 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"271","10.947651","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=24693 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"272","10.947721","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=26037 Win=65792 Len=0"
"273","10.947839","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=26037 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"274","10.948020","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=27381 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"275","10.948104","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=28725 Win=65792 Len=0"
"276","10.948207","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=28725 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"277","10.948373","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=30069 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"278","10.948448","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=31413 Win=65792 Len=0"
"279","10.948558","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=31413 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"280","10.948725","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=32757 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"281","10.948801","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=34101 Win=65792 Len=0"
"282","10.948910","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=34101 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"283","10.949794","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=35445 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"284","10.949794","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"285","10.949794","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=38133 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"286","10.949987","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=39477 Win=65792 Len=0"
"287","10.952024","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=39477 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"288","10.952024","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=40821 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"289","10.952024","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=42165 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"290","10.952024","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=43509 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"291","10.952503","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=44853 Win=65792 Len=0"
"292","10.988467","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=17973 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"293","10.988467","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=44853 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"294","10.988467","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=19317 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"295","10.988467","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"296","10.988467","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=22005 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"297","10.988904","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=23349 Win=65792 Len=0"
"298","10.989338","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [PSH, ACK] Seq=46197 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"299","10.989338","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=47541 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"300","10.989338","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=48885 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"301","10.989528","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=50229 Win=65792 Len=0"
"302","10.989746","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=50229 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"303","10.989746","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=51573 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"304","10.989874","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=52917 Win=65792 Len=0"
"305","10.991622","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"306","10.991622","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=54261 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"307","10.991622","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=55605 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"308","10.991622","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=56949 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"309","10.991622","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=58293 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"310","10.991622","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=59637 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"311","10.992000","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=60981 Win=65792 Len=0"
"312","10.992970","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=60981 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"313","10.992970","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=62325 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"314","10.992970","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=63669 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"315","10.992970","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=65013 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"316","10.993241","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=66357 Win=65792 Len=0"
"317","10.998058","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=66357 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"318","10.998893","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=67701 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"319","10.999036","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=69045 Win=65792 Len=0"
"320","11.000676","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"321","11.000676","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=70389 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"322","11.000676","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=71733 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"323","11.000676","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=73077 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"324","11.001176","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=74421 Win=65792 Len=0"
"325","11.001793","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=74421 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"326","11.005821","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=75765 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"327","11.006113","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=77109 Win=65792 Len=0"
"328","11.011718","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=77109 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"329","11.012151","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=78453 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"330","11.012282","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=79797 Win=65792 Len=0"
"331","11.012472","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=79797 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"332","11.012472","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=81141 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"333","11.012598","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=82485 Win=65792 Len=0"
"334","11.012708","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=82485 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"335","11.012855","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=83829 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"336","11.012990","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=85173 Win=65792 Len=0"
"337","11.013131","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=85173 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"338","11.013606","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"339","11.013728","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=87861 Win=65792 Len=0"
"340","11.013848","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=87861 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"341","11.014566","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=89205 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"342","11.014713","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=90549 Win=65792 Len=0"
"343","11.015777","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=90549 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"344","11.015952","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=91893 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"345","11.016074","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=93237 Win=65792 Len=0"
"346","11.017968","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=93237 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"347","11.017968","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=94581 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"348","11.017968","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=23349 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"349","11.017968","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=24693 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"350","11.018463","192.168.43.205","36.37.122.158","TCP","54","63121  >  8082 [ACK] Seq=1101 Ack=95925 Win=65792 Len=0"
"351","11.018612","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1106 Ack=26037 Win=65792 Len=0"
"352","11.019032","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=26037 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"353","11.019032","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=95925 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"354","11.019032","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63121 [ACK] Seq=97269 Ack=1101 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
"355","11.019032","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=27381 Ack=1106 Win=29440 Len=1344 [TCP segment of a reassembled PDU]"
